"REF_DATE","GEO","DGUID","Rental unit type","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-01","Drummondville, Census metropolitan area (CMA)","2021S0503447","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425017","6.2.1","","..","","","0"
"2023-01","Drummondville, Census metropolitan area (CMA)","2021S0503447","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425018","6.3.1","970","","","","0"
"2023-01","Drummondville, Census metropolitan area (CMA)","2021S0503447","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425019","6.4.1","","..","","","0"
"2023-01","Drummondville, Census metropolitan area (CMA)","2021S0503447","Room","Average asking rent","Dollars","81","units","0","v1675425020","6.5.1","480","","","","0"
"2023-01","Montréal, Census metropolitan area (CMA)","2021S0503462","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299249","7.6.1","","..","","","0"
"2023-01","Montréal, Census metropolitan area (CMA)","2021S0503462","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299250","7.7.1","2750","","","","0"
"2023-01","Montréal, Census metropolitan area (CMA)","2021S0503462","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425021","7.1.1","1170","","","","0"
"2023-01","Montréal, Census metropolitan area (CMA)","2021S0503462","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425022","7.2.1","1410","","","","0"
"2023-01","Montréal, Census metropolitan area (CMA)","2021S0503462","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425023","7.3.1","1770","","","","0"
"2023-01","Montréal, Census metropolitan area (CMA)","2021S0503462","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425024","7.4.1","2190","","","","0"
"2023-01","Montréal, Census metropolitan area (CMA)","2021S0503462","Room","Average asking rent","Dollars","81","units","0","v1675425025","7.5.1","620","","","","0"
"2023-01","Ottawa - Gatineau (Quebec part), Census metropolitan area (CMA)","2021S050524505","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299229","8.6.1","","..","","","0"
"2023-01","Ottawa - Gatineau (Quebec part), Census metropolitan area (CMA)","2021S050524505","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299230","8.7.1","2220","","","","0"
"2023-01","Ottawa - Gatineau (Quebec part), Census metropolitan area (CMA)","2021S050524505","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675424971","8.1.1","1070","","","","0"
"2023-01","Ottawa - Gatineau (Quebec part), Census metropolitan area (CMA)","2021S050524505","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675424972","8.2.1","1390","","","","0"
"2023-01","Ottawa - Gatineau (Quebec part), Census metropolitan area (CMA)","2021S050524505","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675424973","8.3.1","1610","","","","0"
"2023-01","Ottawa - Gatineau (Quebec part), Census metropolitan area (CMA)","2021S050524505","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675424974","8.4.1","1720","","","","0"
"2023-01","Ottawa - Gatineau (Quebec part), Census metropolitan area (CMA)","2021S050524505","Room","Average asking rent","Dollars","81","units","0","v1675424975","8.5.1","670","","","","0"
"2023-01","Québec, Census metropolitan area (CMA)","2021S0503421","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299241","9.6.1","","..","","","0"
"2023-01","Québec, Census metropolitan area (CMA)","2021S0503421","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299242","9.7.1","1990","","","","0"
"2023-01","Québec, Census metropolitan area (CMA)","2021S0503421","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425001","9.1.1","840","","","","0"
"2023-01","Québec, Census metropolitan area (CMA)","2021S0503421","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425002","9.2.1","1030","","","","0"
"2023-01","Québec, Census metropolitan area (CMA)","2021S0503421","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425003","9.3.1","1200","","","","0"
"2023-01","Québec, Census metropolitan area (CMA)","2021S0503421","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425004","9.4.1","","..","","","0"
"2023-01","Québec, Census metropolitan area (CMA)","2021S0503421","Room","Average asking rent","Dollars","81","units","0","v1675425005","9.5.1","450","","","","0"
"2023-01","Saguenay, Census metropolitan area (CMA)","2021S0503408","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299239","10.6.1","","..","","","0"
"2023-01","Saguenay, Census metropolitan area (CMA)","2021S0503408","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299240","10.7.1","","..","","","0"
"2023-01","Saguenay, Census metropolitan area (CMA)","2021S0503408","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675424996","10.1.1","","..","","","0"
"2023-01","Saguenay, Census metropolitan area (CMA)","2021S0503408","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675424997","10.2.1","","..","","","0"
"2023-01","Saguenay, Census metropolitan area (CMA)","2021S0503408","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675424998","10.3.1","","..","","","0"
"2023-01","Saguenay, Census metropolitan area (CMA)","2021S0503408","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675424999","10.4.1","","..","","","0"
"2023-01","Saguenay, Census metropolitan area (CMA)","2021S0503408","Room","Average asking rent","Dollars","81","units","0","v1675425000","10.5.1","430","","","","0"
"2023-01","Sherbrooke, Census metropolitan area (CMA)","2021S0503433","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299243","11.6.1","","..","","","0"
"2023-01","Sherbrooke, Census metropolitan area (CMA)","2021S0503433","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299244","11.7.1","","..","","","0"
"2023-01","Sherbrooke, Census metropolitan area (CMA)","2021S0503433","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425006","11.1.1","650","","","","0"
"2023-01","Sherbrooke, Census metropolitan area (CMA)","2021S0503433","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425007","11.2.1","880","","","","0"
"2023-01","Sherbrooke, Census metropolitan area (CMA)","2021S0503433","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425008","11.3.1","1090","","","","0"
"2023-01","Sherbrooke, Census metropolitan area (CMA)","2021S0503433","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425009","11.4.1","1410","","","","0"
"2023-01","Sherbrooke, Census metropolitan area (CMA)","2021S0503433","Room","Average asking rent","Dollars","81","units","0","v1675425010","11.5.1","420","","","","0"
"2023-01","Trois-Rivières, Census metropolitan area (CMA)","2021S0503442","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299245","12.6.1","","..","","","0"
"2023-01","Trois-Rivières, Census metropolitan area (CMA)","2021S0503442","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299246","12.7.1","","..","","","0"
"2023-01","Trois-Rivières, Census metropolitan area (CMA)","2021S0503442","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425011","12.1.1","","..","","","0"
"2023-01","Trois-Rivières, Census metropolitan area (CMA)","2021S0503442","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425012","12.2.1","710","","","","0"
"2023-01","Trois-Rivières, Census metropolitan area (CMA)","2021S0503442","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425013","12.3.1","","..","","","0"
"2023-01","Trois-Rivières, Census metropolitan area (CMA)","2021S0503442","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425014","12.4.1","","..","","","0"
"2023-01","Trois-Rivières, Census metropolitan area (CMA)","2021S0503442","Room","Average asking rent","Dollars","81","units","0","v1675425015","12.5.1","460","","","","0"
"2023-01","Barrie, Census metropolitan area (CMA)","2021S0503568","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299275","13.6.1","2150","","","","0"
"2023-01","Barrie, Census metropolitan area (CMA)","2021S0503568","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299276","13.7.1","2740","","","","0"
"2023-01","Barrie, Census metropolitan area (CMA)","2021S0503568","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425086","13.1.1","","..","","","0"
"2023-01","Barrie, Census metropolitan area (CMA)","2021S0503568","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425087","13.2.1","1710","","","","0"
"2023-01","Barrie, Census metropolitan area (CMA)","2021S0503568","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425088","13.3.1","2010","","","","0"
"2023-01","Barrie, Census metropolitan area (CMA)","2021S0503568","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425089","13.4.1","2410","","","","0"
"2023-01","Barrie, Census metropolitan area (CMA)","2021S0503568","Room","Average asking rent","Dollars","81","units","0","v1675425090","13.5.1","700","","","","0"
"2023-01","Belleville - Quinte West, Census metropolitan area (CMA)","2021S0503522","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299253","14.6.1","","..","","","0"
"2023-01","Belleville - Quinte West, Census metropolitan area (CMA)","2021S0503522","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299254","14.7.1","2480","","","","0"
"2023-01","Belleville - Quinte West, Census metropolitan area (CMA)","2021S0503522","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425031","14.1.1","","..","","","0"
"2023-01","Belleville - Quinte West, Census metropolitan area (CMA)","2021S0503522","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425032","14.2.1","1550","","","","0"
"2023-01","Belleville - Quinte West, Census metropolitan area (CMA)","2021S0503522","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425033","14.3.1","1790","","","","0"
"2023-01","Belleville - Quinte West, Census metropolitan area (CMA)","2021S0503522","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425034","14.4.1","","..","","","0"
"2023-01","Belleville - Quinte West, Census metropolitan area (CMA)","2021S0503522","Room","Average asking rent","Dollars","81","units","0","v1675425035","14.5.1","700","","","","0"
"2023-01","Brantford, Census metropolitan area (CMA)","2021S0503543","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299267","15.6.1","","..","","","0"
"2023-01","Brantford, Census metropolitan area (CMA)","2021S0503543","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299268","15.7.1","2470","","","","0"
"2023-01","Brantford, Census metropolitan area (CMA)","2021S0503543","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425066","15.1.1","","..","","","0"
"2023-01","Brantford, Census metropolitan area (CMA)","2021S0503543","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425067","15.2.1","1570","","","","0"
"2023-01","Brantford, Census metropolitan area (CMA)","2021S0503543","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425068","15.3.1","1850","","","","0"
"2023-01","Brantford, Census metropolitan area (CMA)","2021S0503543","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425069","15.4.1","2140","","","","0"
"2023-01","Brantford, Census metropolitan area (CMA)","2021S0503543","Room","Average asking rent","Dollars","81","units","0","v1675425070","15.5.1","680","","","","0"
"2023-01","Greater Sudbury, Census metropolitan area (CMA)","2021S0503580","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299277","16.6.1","","..","","","0"
"2023-01","Greater Sudbury, Census metropolitan area (CMA)","2021S0503580","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299278","16.7.1","2380","","","","0"
"2023-01","Greater Sudbury, Census metropolitan area (CMA)","2021S0503580","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425091","16.1.1","","..","","","0"
"2023-01","Greater Sudbury, Census metropolitan area (CMA)","2021S0503580","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425092","16.2.1","1300","","","","0"
"2023-01","Greater Sudbury, Census metropolitan area (CMA)","2021S0503580","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425093","16.3.1","1620","","","","0"
"2023-01","Greater Sudbury, Census metropolitan area (CMA)","2021S0503580","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425094","16.4.1","2040","","","","0"
"2023-01","Greater Sudbury, Census metropolitan area (CMA)","2021S0503580","Room","Average asking rent","Dollars","81","units","0","v1675425095","16.5.1","650","","","","0"
"2023-01","Guelph, Census metropolitan area (CMA)","2021S0503550","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299269","17.6.1","","..","","","0"
"2023-01","Guelph, Census metropolitan area (CMA)","2021S0503550","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299270","17.7.1","3200","","","","0"
"2023-01","Guelph, Census metropolitan area (CMA)","2021S0503550","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425071","17.1.1","","..","","","0"
